id,SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,Position,MLM_raw,HLM_raw
TRAIN_2096,CC(C)COc1cc(=O)n2c(c1C(=O)N1CCC(C)CC1)CCCCC2,1.88,61.28,2.843,360.49,3,0,4,2.843,49.85,CPK-M1-013688-B07,1.878029768,61.27636046
TRAIN_2097,COc1ccc(C2=NOC(c3ccc(-c4nnn[nH]4)cc3)C2)cc1,72.473,21.93,2.235,321.333,6,1,4,1.806,85.28,CPK-M1-010396-H09,72.47275705,21.92984637
TRAIN_2098,CCCNc1nc(C)cc(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.396,2.331,2.972,401.464,5,2,7,2.543,99.16,CPK-M1-009581-A08,0.395646508,2.330772663
TRAIN_2099,COc1ccc(/N=c2/nc(NCCN3CCOCC3)nc(Nc3ccc(OC)cc3)[nH]2)cc1,16.6,28.56,3.068,451.521,7,3,9,2.906,104.1,CPK-M1-013694-B08,16.60087538,28.56213731
TRAIN_2100,CC(=O)c1[nH]c(C)c(C(=O)N[C@H]2C[C@@H](c3nnc(CO)n3C)C2)c1C,86.318,89.058,0.379,345.396,5,3,5,0.379,112.9,CPK-M1-009578-D06,86.31832314,89.0578089
TRAIN_2101,CCC[C@@H]1CN(C(=O)c2ccc3c(=O)n(C)cnc3c2)C[C@H]1NC(C)=O,88.702,92.179,0.833,356.419,4,1,4,0.833,82.07,CPK-M1-010393-A12,88.70182584,92.17866327
TRAIN_2102,CNS(=O)(=O)c1cn(CC(=O)Nc2ccc(C)cn2)cc1S(=O)(=O)NC,89.62,99.54,-0.538,401.461,6,3,7,-0.286,156.01,CPK-M1-013689-A12,89.62252613,99.53856682
TRAIN_2103,O=C(O)CC1CCC(c2ccc(-c3ccc(C(=O)NCCC(=O)Nc4nc(-c5cc(F)c(F)cc5F)cs4)cn3)cc2)CC1,73.484,72.753,5.901,622.657,6,3,10,4.69,149.51,CPK-M1-010396-G05,73.48447853,72.75322859
TRAIN_2104,CCOc1ccc(S(=O)(=O)Nc2cnc3ccccc3c2)cc1,1.78,63.82,2.836,328.386,4,1,5,2.851,76.67,CPK-M1-013688-F05,1.780861762,63.82141521
TRAIN_2105,CC(C)N(C(=O)CO/C(=C(/c1ccccc1)S(=O)(=O)c1ccccc1)c1ccccc1)c1ccccc1,5.06,60.7,5.879,511.631,4,0,9,5.879,72.06,CPK-M1-013683-G12,5.061471781,60.69527124
TRAIN_2106,COc1ccc(OCc2nc3c4c(-c5ccccc5)c(-c5ccccc5)n(CCO)c4ncn3n2)cc1,1.29,1.12,4.923,491.54,6,1,8,4.924,86.7,CPK-M1-013686-H11,1.292466256,1.121311757
TRAIN_2107,COc1ccc(Cl)cc1S(=O)(=O)NCCn1c(-c2ccncc2)nc2ccccc21,5.5,25.32,3.533,442.919,5,1,7,3.562,94.49,CPK-M1-018173-H05,5.503060071,25.32220936
TRAIN_2108,Cc1cc(C(C)(C)c2cc(C)c(N)c(C)c2)cc(C)c1N,87.306,57.848,4.714,282.423,0,2,2,4.708,52.04,CPK-M1-009578-H10,87.30594405,57.84751704
TRAIN_2109,CC(C)CCn1c(N2CCNCC2)nc2c1c(O)nc(=O)n2C,74.81,92.432,2.082,320.39,5,2,4,1.015,85.99,CPK-M1-009575-G09,74.80981067,92.43187316
TRAIN_2110,C/C(=C\c1c[nH]c(-c2ccccc2)n1)c1cnccn1,13.32,1.38,2.63,262.309,3,1,3,2.631,54.46,CPK-M1-018177-D10,13.31680714,1.38147668
TRAIN_2111,N#Cc1ccc(Oc2ncccc2C#N)cc1Cl,99.9,99.9,3.2,255.659,4,0,2,3.2,69.7,CPK-M1-008582-D07,>99,>99
TRAIN_2112,CSc1nnc(CNC(=O)OC(C)(C)C)n1-c1ccccc1,9.035,84.7,2.955,320.41,5,1,6,2.955,94.33,CPK-M1-008579-D11,9.034862092,84.7
TRAIN_2113,CC(C)C[C@@H]1NC(=O)[C@H](Cc2nc(Br)[nH]c2Br)NC1=O,77.877,65.183,1.458,408.089,3,3,4,1.458,86.88,CPK-M1-010396-C08,77.87702786,65.18309074
TRAIN_2114,COc1ccccc1NC(=O)NC1Cc2ccccc2C1,4.6,45.02,2.937,282.337,2,2,3,2.938,50.36,CPK-M1-013692-D03,4.597030589,45.02435826
TRAIN_2115,COC(=O)c1cc(Cl)ccc1C1CCN(CCN2CCc3ccccc3C2=O)CC1,0.67,0.79,4.178,426.936,4,0,6,3.723,49.85,CPK-M1-013693-H04,0.667804252,0.791948431
TRAIN_2116,N#Cc1c(-c2ccccc2)cc(O)n2c1nc1ccccc12,2.55,59.04,4.03,285.299,3,1,1,3.586,61.32,CPK-M1-013694-E04,2.552360539,59.04230822
TRAIN_2117,Cc1ccc(N2CCCS2(=O)=O)cc1NS(=O)(=O)CC12CCC(CC1=O)C2(C)C,3.193,35.428,1.568,440.577,5,1,5,1.567,117.38,CPK-M1-008580-E08,3.193347622,35.42807639
TRAIN_2118,CC(C)S(=O)(=O)CCCn1cc(Br)ccc1=O,81.057,99.9,0.721,322.219,3,0,5,0.721,62.83,CPK-M1-010395-H12,81.05670785,>99.9
TRAIN_2119,CCOC(=O)N1CCC(NC(=O)COCC(=O)Nc2ccc(C#N)cc2)CC1,66.96,65.47,-0.012,388.418,6,2,8,-0.012,120.76,CPK-M1-013683-A05,66.96182114,65.47124517
TRAIN_2120,Cc1ccc(C2c3nc[nH]c3CCN2C(=O)Nc2ccc(C#N)cc2)cc1F,33.39,39.905,3.207,375.399,3,2,2,3.231,84.81,CPK-M1-008581-H08,33.38967132,39.9051222
TRAIN_2121,CC(CC(=O)c1ccc2ccccc2c1)n1nnc(-c2ccccc2)n1,0.963,3.164,4.295,342.394,4,0,5,4.295,60.67,CPK-M1-010396-G08,0.962899126,3.164281466
TRAIN_2122,N#Cc1ccc2[nH]cc(S(=O)(=O)c3cc(Cl)cc(Cl)c3)c(=O)c2c1,20.045,49.033,3.227,379.217,4,1,2,3.227,95.41,CPK-M1-009569-F03,20.04464841,49.03340287
TRAIN_2123,Cc1nc2cc(NC(=O)c3cccc4cn[nH]c34)ccc2o1,0.57,29.25,2.044,292.292,3,2,2,2.044,83.81,CPK-M1-018177-B03,0.569554408,29.25242046
TRAIN_2124,CC(C)c1nc(-c2cc3ccccc3nc2O)no1,0.025,39.657,3.093,255.272,4,1,2,3.093,72.04,CPK-M1-010394-C04,0.024538514,39.65671075
TRAIN_2125,COC(=O)c1c(C)n(C(C)=O)c2ccc(NS(=O)(=O)c3cccs3)cc12,61.206,50.065,2.388,392.449,5,1,5,2.391,131.08,CPK-M1-008581-F05,61.20562331,50.06521611
TRAIN_2126,O=C(Nc1ccncc1)c1nn(-c2ccc(F)cc2)c2c1CCc1ccccc1-2,84.533,75.838,4.735,384.406,3,1,3,4.932,59.81,CPK-M1-008582-H11,84.53288462,75.83767365
TRAIN_2127,CCOc1ccc(OCC)c(NC(=O)c2cc3c(Cl)ccc4c3n2CCO4)c1,55.13,52.92,4.536,400.855,4,1,6,4.536,61.72,CPK-M1-013695-G10,55.13014074,52.91645013
TRAIN_2128,OCCNc1nc(Nc2ccc(Cl)cc2)c2nc[nH]c2n1,8.038,51.796,2.309,304.735,4,4,5,2.281,98.75,CPK-M1-010394-E05,8.038139794,51.79631066
TRAIN_2129,COC(=O)c1ccccc1NC(=O)CSc1nnnn1-c1ccc(OCc2ccccc2)cc1,0.355,24.322,3.859,475.52,8,1,10,3.859,133.53,CPK-M1-008581-A07,0.355342665,24.32172063
TRAIN_2130,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCCC2)C1,6.97,89.92,4.806,453.579,4,1,7,4.013,69.2,CPK-M1-018178-H06,6.968070422,89.91959447
TRAIN_2131,O=c1c2sc3nc(N4CCOCC4)c4c(c3c2ncn1CCc1ccccc1)CCCC4,15.98,12.74,4.964,446.565,4,0,4,4.964,86.27,CPK-M1-018169-H04,15.9810648,12.74187836
TRAIN_2132,CCCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)COc2ccccc2C)n1,20.18,26.19,3.146,381.428,5,2,7,3.149,97.61,CPK-M1-013690-D06,20.17555425,26.19315007
TRAIN_2133,CCOc1cccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccc(C)cc2)CCCC4)c1,5.21,14.1,7.157,511.678,2,1,5,7.157,74.73,CPK-M1-013695-F11,5.214150711,14.10424755
TRAIN_2134,O=S(=O)(c1ccccc1)n1ccc(C/C=C/Cc2ccn(S(=O)(=O)c3ccccc3)c2)c1,1.416,1.404,5.63,466.572,4,0,8,5.63,94.9,CPK-M1-009580-B05,1.415991261,1.404112807
TRAIN_2135,COc1ccccc1OCC(=O)N(Cc1ccc(-c2ccc(F)cc2)o1)C1CCS(=O)(=O)C1,5.149,2.618,3.351,473.514,5,0,8,3.351,94.43,CPK-M1-009574-C09,5.14864116,2.61845664
TRAIN_2136,N#Cc1ccccc1-c1nc2cc(Cl)ccc2c2ccnn12,0.689,75.909,3.93,304.733,3,0,1,3.939,53.98,CPK-M1-010396-C04,0.689026912,75.90931214
TRAIN_2137,Cc1noc(C)c1CCC(=O)Nc1cccc2ncccc12,67.59,69.66,2.174,295.336,3,1,4,2.174,68.02,CPK-M1-013689-H11,67.58743158,69.66422481
TRAIN_2138,C=CCO/N=C/c1cn(CC=C)c2ccc(OC)cc12,0.466,68.78,3.412,270.326,3,0,7,3.412,35.75,CPK-M1-008583-C08,0.465744899,68.78004912
TRAIN_2139,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc2ccc3ccccc3c2o1,1.77,30.79,4.003,428.48,4,1,4,4.003,63.94,CPK-M1-013692-E08,1.768488336,30.79078034
TRAIN_2140,CCCc1nc(N2CCN(CC(=O)N3CCCC3)CC2)c(C#N)c2c1CCC2,0.14,41.68,3.406,381.514,4,0,5,3.401,63.47,CPK-M1-018174-D07,0.138093642,41.67781192
TRAIN_2141,O=C(C1CCCC1)N1CCc2nc3cc(C4CCCN(C(=O)C5CCCC5)C4)nn3c(O)c2C1,6.46,47.46,3.594,465.588,5,1,3,3.594,91.04,CPK-M1-018179-B11,6.464534422,47.46494506
TRAIN_2142,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](CN(C)C)CC3)nc21,79.84,99.99,2.904,343.466,4,1,5,1.395,61.36,CPK-M1-018171-G12,79.83505565,>99.99
TRAIN_2143,Cc1cc(C)cc(-n2ncc3c(=O)n(CC(=O)c4cc(C)[nH]c4C)cnc32)c1,98.17,99.99,2.92,375.424,4,1,4,2.902,83.35,CPK-M1-018170-F11,98.17308219,>99.99
TRAIN_2144,COC(=O)c1ccc(C(F)(F)F)nc1OC(C)C(=O)Nc1ccccc1,0.036,0.008,3.548,368.307,5,1,7,3.548,77.52,CPK-M1-008582-E12,0.035516457,0.008164924
TRAIN_2145,CCNC(=O)C(C)N(c1ccccc1)S(C)(=O)=O,79.38,92.7,0.839,270.348,3,1,5,0.839,74.86,CPK-M1-013689-G12,79.37592549,92.70211487
TRAIN_2146,O=c1[nH]c2ccccc2c(O)c1-c1ccc(F)cc1,97.65,99.99,2.398,255.244,2,2,1,1.726,49.33,CPK-M1-018171-B06,97.65351166,>99.99
TRAIN_2147,Cc1noc(C)c1Cc1c(C(=O)N2CCC(n3c(C)cnc3C3CCC3)C2)noc1C,1.86,5.82,2.4,423.508,4,0,5,2.407,90.19,CPK-M1-013686-E11,1.860535126,5.819384712
TRAIN_2148,CC(Cn1cc(Br)cn1)c1nc2c3cnn(C)c3ncn2n1,0.09,76.71,1.627,361.2,5,0,3,1.63,78.72,CPK-M1-018179-C10,0.088943928,76.71259327
TRAIN_2149,COC1(c2nc(-c3ccc(Cl)nn3)cs2)CCOCC1,32.673,83.313,1.824,311.787,5,0,3,1.824,85.37,CPK-M1-009572-D07,32.67329264,83.31250864
TRAIN_2150,O=C(Nc1ccccc1OC1CCCC1)c1c(O)cc(=O)n2c1CCC2,34.39,63.29,2.1,354.4,4,2,4,1.399,78.87,CPK-M1-013697-F07,34.3907618,63.29493478
TRAIN_2151,CCN(CC)c1ncc(CNc2ccc(F)cn2)s1,0.046,17.938,2.751,280.364,2,1,6,2.751,69.28,CPK-M1-010397-B05,0.045913606,17.93765582
TRAIN_2152,COc1ccccc1NC(=O)Cn1c(=O)c2ccccc2n2nnc(-c3ccccc3)c12,1.49,83.29,3.441,425.439,5,1,5,3.441,89.35,CPK-M1-018174-H06,1.48692283,83.29220965
TRAIN_2153,Nc1nc(N2CCN(C3CCCCC3)CC2)nc2ccccc12,0.03,19.86,3.679,311.425,3,1,2,3.091,58.28,CPK-M1-013689-H07,0.028312841,19.85808827
TRAIN_2154,O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)Nc1ccc2c(c1)OCCO2,84.98,99,2.355,438.824,7,1,4,2.343,110.94,CPK-M1-013692-A09,84.97912425,>99
TRAIN_2155,Fc1ccc(-n2ccc(CN3CCC(Nc4cccnn4)CC3)n2)c(F)c1,74.01,83.78,3.106,370.399,4,1,5,3.076,58.87,CPK-M1-018179-A05,74.00994716,83.77773326
TRAIN_2156,CC(=O)Nc1cccc(NS(=O)(=O)c2c(C)nc(O)[nH]c2=O)c1,99.99,99.99,-0.504,338.339,6,4,4,-0.336,145.33,CPK-M1-018174-A03,>99.99,>99.99
TRAIN_2157,Cc1cc(C(=O)NC2CCCC2)ccc1NC(=O)N1CCn2ncnc2C1,97.1,92.3,1.809,368.433,4,2,3,1.809,92.15,CPK-M1-018177-D03,97.09674713,92.30254565
TRAIN_2158,CN(c1ccc(Cl)nn1)c1ccc(N)cc1Cl,34.475,88.852,3.298,269.13,2,1,2,3.298,55.04,CPK-M1-009581-G07,34.47477473,88.85214474
TRAIN_2159,N#Cc1nccnc1OC1CCN(C(=O)N2CCNC2=O)C1,113.21,99,-0.533,302.289,6,1,2,-0.533,111.44,CPK-M1-013693-E11,113.2064776,>99
TRAIN_2160,Cc1cc(OCC(=O)N(C(C)C)C(C)C)ccc1Cl,0.09,0.28,3.682,283.794,2,0,5,3.682,29.54,CPK-M1-013690-F06,0.085666148,0.283094202
TRAIN_2161,OC1CCOc2c(NCCc3ccccc3F)cccc21,6,46.36,3.037,287.329,2,2,4,3.036,41.48,CPK-M1-018177-G09,5.999757215,46.35813976
TRAIN_2162,COc1ccc(OC)c(C(c2c(O)cc(C)n(C)c2=O)c2c(O)cc(C)n(C)c2=O)c1,57.79,89.69,1.032,426.462,6,2,5,0.346,99.54,CPK-M1-013694-B04,57.79145204,89.68649777
TRAIN_2163,Cc1oc(C)c(C(=O)OC(C)C(=O)N2CC(C)OC(C)C2)c1Br,0.67,82.265,2.021,388.254,4,0,4,2.021,68.98,CPK-M1-009572-F04,0.670146855,82.26470659
TRAIN_2164,Cc1nnc2n1CCC(N(C)S(=O)(=O)c1cn(C)cn1)CC2,89.648,70.032,-0.335,324.402,5,0,3,-0.335,94.29,CPK-M1-008578-G06,89.64793343,70.03201436
TRAIN_2165,Cc1ccccc1-c1nc2ccccc2cc1C(C)n1c(=O)n(-c2ccc(O)c(F)c2)c2cnc(N)nc21,5.82,35.7,5.76,506.53,5,2,4,5.551,108.47,CPK-M1-013685-F11,5.820723008,35.70442496
TRAIN_2166,CC(C)(C)Nc1oc(-c2ccc(S(=O)(=O)N3CCOCC3)o2)nc1C#N,95.615,94.311,1.148,380.419,5,1,5,1.148,129.97,CPK-M1-009569-E12,95.61508228,94.31105485
TRAIN_2167,Cc1cc2oc(C(=O)N3CCN(C)CC3)c(C)c2cc1C,0.01,0.016,3.254,286.369,2,0,1,3.254,36.69,CPK-M1-009574-A08,0.010397711,0.015655174
TRAIN_2168,c1cc2ccn(-c3ccc4ccnc(N5CCOCC5)c4c3)c2cn1,1.48,0.72,2.902,330.383,3,0,2,3.189,43.18,CPK-M1-018171-G07,1.484455652,0.723101797
TRAIN_2169,CCOC(=O)c1c(=O)n(-c2ccccc2)nc2cc(C(C)=O)ccc12,63.81,38.38,2.141,336.341,5,0,5,2.141,76.04,CPK-M1-013686-A04,63.81479554,38.37877537
TRAIN_2170,Cc1cc(C(=O)NC2CCCc3c2[nH]c2ccccc32)c2c(C)noc2n1,58.273,77.65,3.383,360.409,3,2,2,3.383,83.81,CPK-M1-009571-D12,58.27268161,77.65003072
TRAIN_2171,c1ccc(-c2csc(-c3nc(-c4cccs4)cs3)n2)cc1,50.2,94.69,4.92,326.459,2,0,3,4.92,110.49,CPK-M1-013692-F12,50.1987661,94.68728194
TRAIN_2172,OC(Cn1cnc2ccccc21)Cn1c2ccccc2c2ccccc21,0.016,3.753,4.388,341.406,2,1,4,4.381,42.98,CPK-M1-010395-B09,0.01643942,3.75312148
TRAIN_2173,O=C(NCCN1CCCCC1)c1cc2ccccc2s1,15.61,4.53,3.247,288.408,2,1,4,2.094,60.58,CPK-M1-018171-E07,15.6069831,4.534846311
TRAIN_2174,COc1ccc(NC(=O)N2CCC3(C2)C(=O)Nc2ccccc23)c(OC)c1,64.65,77.08,1.674,367.398,4,2,3,1.684,79.9,CPK-M1-018172-D07,64.64855283,77.07923243
TRAIN_2175,c1ccc(C2CCC3(CC2)Oc2ccccc2C2CC(c4ccncc4)=NN23)cc1,65.64,56.12,4.516,395.496,3,0,2,4.517,37.72,CPK-M1-013691-F12,65.63606639,56.12070843
TRAIN_2176,Cc1ccc(-c2nnco2)cc1N1C(=O)NC(C)(c2ccc(S(C)(=O)=O)cc2)C1=O,76.69,89.5,1.964,426.446,6,1,4,1.964,130.85,CPK-M1-018170-D10,76.6946293,89.49753481
TRAIN_2177,CCOC(=O)Cc1cc(=O)n2nc(-c3ccccc3)c(-c3ccccc3)c2[nH]1,51.09,54.86,3.966,373.405,4,1,6,3.966,73.22,CPK-M1-018169-D05,51.09096977,54.8578207
TRAIN_2178,CCCn1ncc(N2CCC(C(=O)N3CCN(CCOc4ccc(Cl)cc4)CC3)CC2)cc1=O,99.99,72.88,2.684,488.022,5,0,8,2.037,68.69,CPK-M1-018172-D09,>99.99,72.8790749
TRAIN_2179,Cc1n[nH]c(C)c1C12CC3CC(CC(CC(=O)O)(C3)C1)C2,62.191,99.86,2.496,288.385,3,2,3,0.941,65.98,CPK-M1-010394-D07,62.19144512,99.86004235
TRAIN_2180,Cc1cc(C)nc(NC(=N)NCCc2cnc[nH]2)n1,74.142,99.9,0.105,259.31,4,4,6,0.409,102.37,CPK-M1-008577-E10,74.14212402,>99
TRAIN_2181,O=C(NC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)c1cc2ccc3ccccc3c2o1,62.74,99,5.564,453.36,2,1,4,5.564,45.48,CPK-M1-013692-E07,62.7443353,>99
TRAIN_2182,Cc1ccc(C)c(CS(=O)Cc2cc(=O)n(C)c(=O)n2C)c1,6.401,70.2,1.623,320.407,3,0,4,1.623,76.9,CPK-M1-010392-C08,6.401187928,70.19968443
TRAIN_2183,COC(=O)Cc1cc(=O)n2nc(C)c(-c3ccc(F)cc3)c2[nH]1,0.64,90.33,2.158,315.299,4,1,4,2.158,73.22,CPK-M1-013692-B03,0.642891076,90.32813181
TRAIN_2184,Cc1nn(CC(C)C)c2sc(C(=O)N3CCN(CC(=O)NC4CC4)CC3)cc12,12.68,99.99,1.906,403.542,4,1,6,1.906,98.71,CPK-M1-018176-F09,12.67630035,>99.99
TRAIN_2185,CC(C)(C)CCN1CCN(C(=O)c2nccnc2N)CC1,69.438,99.097,0.907,291.392,4,1,4,0.904,75.35,CPK-M1-010393-D12,69.43826578,99.09687518
TRAIN_2186,CC(C)(CO)CCCNC(=O)N1CCC2(CC1)OCCO2,75.745,99.9,0.792,300.394,4,2,5,0.792,71.03,CPK-M1-008582-D06,75.74466494,>99
TRAIN_2187,CCC(C)(NCc1nnc(-c2ccc(F)cc2)o1)c1nc(C)cs1,0.035,25.72,2.9,346.422,4,1,6,1.669,92.08,CPK-M1-010393-F09,0.035289206,25.71974907
TRAIN_2188,N[C@@H](CC(=O)N1CCCN(Cc2ccccc2)CC1)Cc1cc(F)c(F)cc1F,1.88,4.44,3.019,405.457,3,1,6,1.681,49.57,CPK-M1-013691-E08,1.875665926,4.438466067
TRAIN_2189,Cc1noc(C)c1Cc1nc(-c2c(Cl)nc3sccn23)no1,2.87,12.6,1.835,335.769,4,0,3,1.835,110.49,CPK-M1-018178-C05,2.871241321,12.603407
TRAIN_2190,Nc1c(C(=O)c2ccc[nH]2)cnn1-c1ccc(F)cc1,47.768,12.797,2.429,270.262,2,2,3,2.429,76.69,CPK-M1-010392-C09,47.76787065,12.79652498
TRAIN_2191,O=C1C2C3C=CC(O3)C2C(=O)N1Nc1ccccc1,45.587,39.008,0.866,256.257,3,1,2,0.866,58.64,CPK-M1-010396-D03,45.58737007,39.00757782
TRAIN_2192,O=c1ccc(-c2ccc(S(=O)(=O)Nc3cc(F)ccc3F)o2)n[nH]1,52.512,33.281,1.866,353.301,4,2,4,1.911,109.15,CPK-M1-010394-C12,52.51181997,33.28079437
TRAIN_2193,CCCc1c(C(=O)O)cnn1-c1nc(CC)cc(=O)[nH]1,99.9,99.9,2.074,276.291,5,2,5,0.606,96.58,CPK-M1-010394-H09,>99.9,>99.9
TRAIN_2194,COC(=O)c1cc(N)c2c(c1)Oc1ccccc1O2,0,0,2.229,257.241,4,1,2,2.229,70.78,CPK-M1-009578-E09,0,0
TRAIN_2195,O=c1[nH]c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c(=O)n1Cc1ccc(Cl)cc1Cl,77.6,99,5.744,459.272,2,1,4,5.744,49.41,CPK-M1-013693-C08,77.59566871,>99
TRAIN_2196,CC(CO)Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl,0.15,25.56,4.727,359.223,3,1,4,4.727,47.28,CPK-M1-018176-G03,0.15463881,25.56179591
TRAIN_2197,c1nc(N2CCN(C3CCCCC3)CC2)c2nc[nH]c2n1,25.37,97.1,2.282,286.375,4,1,2,0.452,60.94,CPK-M1-013692-C04,25.37256209,97.10047122
TRAIN_2198,Cc1ccc(C(=O)N2CCc3c([nH]cnc3=O)C2)s1,9.58,54.713,0.535,275.326,3,1,1,0.535,90.01,CPK-M1-010394-H06,9.579503692,54.71290483
TRAIN_2199,CCn1c(=O)c2sccc2n2c(CCC(=O)NCc3ccc(F)cc3)nnc12,6.95,47.99,2.454,399.442,4,1,6,2.454,108.35,CPK-M1-013694-E06,6.946674912,47.98913953
TRAIN_2200,COc1ccc(CNC(=O)c2oc3ccc4c(c3c2C)C=CC(C)(C)O4)cc1OC,25.23,82.21,4.457,407.459,4,1,5,4.457,69.93,CPK-M1-013690-B07,25.2325768,82.2085156
TRAIN_2201,CNc1cc(Cn2c(C(=O)c3cc(C)cc(Br)c3)c(C(C)C)c(=O)[nH]c2=O)cc(F)n1,5.229,7.828,4.585,489.337,4,2,6,4.566,91.4,CPK-M1-010397-D09,5.229132934,7.827756616
TRAIN_2202,Cc1c(C)c(C)c(S(=O)(=O)N(C)c2cnccn2)c(C)c1C,1.173,0.5,3.192,319.422,4,0,3,3.192,71.54,CPK-M1-009572-D05,1.173015155,0.499834567
TRAIN_2203,COc1cc(=O)n2c(c1C(=O)NCc1ccc(F)cc1)CCCC2,53.3,70.96,1.609,330.353,3,1,4,1.609,58.64,CPK-M1-013696-G12,53.30375734,70.96271555
TRAIN_2204,OC1=C2C(=Nc3ncnn3C2c2cn(-c3ccccc3)nc2-c2cccnc2)CCC1,16.26,70.607,3.311,409.443,6,1,3,3.353,94.01,CPK-M1-009570-D06,16.26004013,70.60687318
TRAIN_2205,CC(C)CCN(C)c1ccc(C=Nn2cnnc2)cc1,6.66,79.993,2.787,271.361,3,0,6,2.787,46.31,CPK-M1-009578-H03,6.659541796,79.99314697
TRAIN_2206,O=C(CCn1c2c(c3ccccc31)CCn1c-2nc2ccccc2c1=O)N1CCN(Cc2cccnc2)CC1,3.998,3.203,3.469,518.609,5,0,5,3.347,74.04,CPK-M1-009571-E12,3.997599316,3.202569976
TRAIN_2207,COc1ccc(C(=O)N2CCC(c3ccc(OC)cc3)(c3ccc(OC)cc3)CC2)cc1,23.449,16.679,4.634,431.523,4,0,6,4.634,48,CPK-M1-009580-B12,23.44879089,16.67860396
TRAIN_2208,[H][C@]12CCCC[C@]1([H])N(C(=O)c1cncnc1CCC)CC[C@@]2(O)c1ccccc1,1.098,1.095,3.177,379.495,4,1,4,3.176,66.32,CPK-M1-009576-D05,1.098270077,1.095383735
TRAIN_2209,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,69.792,73.745,4.186,348.372,4,0,2,4.186,40.79,CPK-M1-008577-B06,69.7923606,73.74536206
TRAIN_2210,COCCn1c(CCNC(=O)C2CCCN(c3ncccn3)C2)nc2ccccc21,0.38,5.61,2.165,408.497,5,1,8,2.177,85.17,CPK-M1-018179-H12,0.383404567,5.611431679
TRAIN_2211,CCOc1ccc(-c2nc(C)c(C(C)=O)n2O)cc1,82.479,95.849,0.162,260.288,4,1,4,0.298,64.34,CPK-M1-009569-E07,82.47948341,95.84931837
TRAIN_2212,COc1cc2c(Nc3ccc(Br)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,37.8,34.42,4.534,473.363,6,1,6,4.531,68.74,CPK-M1-018170-H06,37.79708067,34.42071202
TRAIN_2213,Cc1occc1C(=O)N1CCC2(CCc3nnc(C(C)C)n3CC2)CC1,81.514,80.909,2.346,356.462,3,0,2,2.346,64.16,CPK-M1-009570-F07,81.51384247,80.90906213
TRAIN_2214,CC(=O)Oc1cc(OC(C)=O)c2c(c1)-c1coc3cc(OC(C)=O)cc(c13)C2=O,0.011,0.005,2.529,394.331,7,0,6,2.529,109.1,CPK-M1-010396-C07,0.011150014,0.005290991
TRAIN_2215,NS(=O)(=O)c1cccc(S(=O)(=O)N2CCCc3c2cccc3S(N)(=O)=O)c1,99,97.917,0.464,431.507,6,2,4,0.515,182.84,CPK-M1-009575-E07,102.8812022,97.91680033
TRAIN_2216,O=S(=O)(c1cccc2cccnc12)n1ncc2c(Cl)ncnc21,78.178,54.264,2.311,345.764,6,0,2,2.311,99.01,CPK-M1-010396-G11,78.17819811,54.26425856
TRAIN_2217,COc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NC(C)C)CCCC4)cc1,1.18,4.28,5.465,435.582,2,1,3,5.465,74.73,CPK-M1-013694-D10,1.1822055,4.275674586
TRAIN_2218,CC(=O)N(c1ccccc1)C(c1ccccc1)c1nc2ccccc2nc1O,2.63,76.43,4.435,369.416,4,1,4,4.132,66.32,CPK-M1-018172-E07,2.629248584,76.42515014
TRAIN_2219,CC(C)OC(=O)c1c(NC(=O)CN2CCN(C)CC2)sc2c1CCCC2,8.68,41.33,2.665,379.517,5,1,6,1.915,90.12,CPK-M1-018178-C07,8.679655716,41.32906148
TRAIN_2220,CNc1nc(Nc2ccccc2C)c(C#N)c2c1COC(C)(C)C2,5.01,7.81,3.942,322.404,3,2,3,3.942,69.97,CPK-M1-013683-H04,5.006158642,7.807989542
TRAIN_2221,O=[N+]([O-])c1ccc(CNC2=NS(=O)(=O)c3cc(Cl)ccc32)cc1,27.7,99,2.116,351.765,5,1,4,2.116,112.72,CPK-M1-013692-A04,27.70212326,>99
TRAIN_2222,O=C(Nc1ccccc1C(F)(F)F)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1ccccc1,0.94,14.59,7.274,507.57,1,1,3,7.274,65.5,CPK-M1-013694-F09,0.937661903,14.58878755
